Column_1-T,day ahead forecast,real time forecast,gen,m(t)
2024-01-01 07:00:00+09:00,-0.409947771,-0.882695165,0.0,2.153189326647174
2024-01-01 08:00:00+09:00,7.50579466,12.97000373,1.1312,1.727998741974644
2024-01-01 09:00:00+09:00,63.4460807,70.42966835,28.9272,1.1100712222559714
2024-01-01 10:00:00+09:00,212.3517013,218.0009078,170.8556,1.0266030668245931
2024-01-01 11:00:00+09:00,311.6509353,342.7832494,380.738,1.0998948200493337
2024-01-01 12:00:00+09:00,404.8976546,435.8307442,512.61,1.0763973049697186
2024-01-01 13:00:00+09:00,428.966213,381.2961659,553.313,0.8888722569392663
2024-01-01 14:00:00+09:00,406.4182422,316.1640194,429.6308,0.7779277270837032
2024-01-01 15:00:00+09:00,303.2954982,178.9856456,250.2184,0.5901361763107106
2024-01-01 16:00:00+09:00,175.8214737,109.5081227,166.6238,0.6228370198218853
2024-01-01 17:00:00+09:00,49.23809864,31.87260758,74.8366,0.6473159699572023
2024-01-01 18:00:00+09:00,4.826809186,4.700603574,1.2634,0.9738532005022996
2024-01-01 19:00:00+09:00,0.840349277,-0.866944873,0.0,-1.0316482642728566
2024-01-01 20:00:00+09:00,0.983546662,-0.910762115,0.0,-0.925997870958155
2024-01-02 07:00:00+09:00,0.750720889,-0.599897539,0.0,-0.799095306644651
2024-01-02 08:00:00+09:00,8.833878966,17.59675905,0.3,1.9919628871673176
2024-01-02 09:00:00+09:00,71.20483648,81.71268622,53.5078,1.1475721349764132
2024-01-02 10:00:00+09:00,222.9327298,234.0981232,159.1242,1.0500841370848364
2024-01-02 11:00:00+09:00,314.6948391,363.2671663,329.354,1.1543473904399342
2024-01-02 12:00:00+09:00,451.1981559,454.2299781,430.8934,1.0067194915589857
2024-01-02 13:00:00+09:00,458.482334,459.1647515,481.4706,1.0014884270328288
2024-01-02 14:00:00+09:00,455.1294786,418.073426,517.6,0.9185812953404244
2024-01-02 15:00:00+09:00,350.2086528,275.170325,396.694,0.7857325134600444
2024-01-02 16:00:00+09:00,176.1558478,158.3319303,237.685,0.8988173386089543
2024-01-02 17:00:00+09:00,56.26524331,38.15172232,69.6312,0.6780690898251088
2024-01-02 18:00:00+09:00,5.405559671,1.846666631,1.4698,0.3416235770936141
2024-01-02 19:00:00+09:00,1.656781604,-0.0435123,0.0,-0.0262631477166015
2024-01-02 20:00:00+09:00,1.617137351,-0.027361986,0.0,-0.0169200136173219
2024-01-03 07:00:00+09:00,-0.256046068,-0.883079997,0.0,3.4489105960416464
2024-01-03 08:00:00+09:00,4.168721325,10.02171104,0.0,2.404025181510544
2024-01-03 09:00:00+09:00,58.50355033,60.01808255,13.993,1.0258878685388666
2024-01-03 10:00:00+09:00,220.5639851,178.3006219,76.9202,0.8083850217847738
2024-01-03 11:00:00+09:00,366.0054052,256.9487455,200.0922,0.7020353848588463
2024-01-03 12:00:00+09:00,464.5172079,366.0534317,410.1718,0.7880298629944468
2024-01-03 13:00:00+09:00,486.9062272,400.010601,506.5448,0.8215351923106397
2024-01-03 14:00:00+09:00,470.9885871,392.9899445,513.353,0.834393773572608
2024-01-03 15:00:00+09:00,388.1990941,294.1102815,261.1624,0.7576274287343835
2024-01-03 16:00:00+09:00,246.3259354,205.2218733,191.7584,0.83313140764795
2024-01-03 17:00:00+09:00,65.70691491,43.57545712,55.53753,0.6631791673629196
2024-01-03 18:00:00+09:00,5.520003218,4.920959298,3.730667,0.891477613990043
2024-01-03 19:00:00+09:00,1.714317016,0.269788189,0.0,0.1573735700468599
2024-01-03 20:00:00+09:00,1.628636163,-0.55693102,0.0,-0.3419615950158661
2024-01-04 07:00:00+09:00,1.033487076,-0.343858287,0.0,-0.3327165815472665
2024-01-04 08:00:00+09:00,11.1329047,23.26510181,2.303,2.0897602590633872
2024-01-04 09:00:00+09:00,85.92419745,92.60690765,86.4765,1.077774484933522
2024-01-04 10:00:00+09:00,295.0730396,298.2652932,289.0959,1.0108185200665143
2024-01-04 11:00:00+09:00,479.766545,491.9593976,510.3082,1.0254141367860488
2024-01-04 12:00:00+09:00,615.1211761,656.3381986,617.8372,1.0670063462313637
2024-01-04 13:00:00+09:00,638.2664826,627.5242776,656.4072,0.983169717832838
2024-01-04 14:00:00+09:00,600.332537,585.1276853,636.6926,0.974672617652906
2024-01-04 15:00:00+09:00,489.4660637,419.9733727,536.7814,0.858023474651773
2024-01-04 16:00:00+09:00,307.8046277,284.2996804,340.5854,0.9236367969005684
2024-01-04 17:00:00+09:00,86.89325819,52.43881326,119.3381,0.6034854067197916
2024-01-04 18:00:00+09:00,8.135153759,4.422547001,5.4615,0.5436341010896436
2024-01-04 19:00:00+09:00,2.503453198,-0.501496452,0.0,-0.200321880353363
2024-01-04 20:00:00+09:00,1.939102238,-0.581140208,0.0,-0.2996954965094522
2024-01-05 07:00:00+09:00,0.731344242,-0.579293146,0.0,-0.7920936718060604
2024-01-05 08:00:00+09:00,10.02081523,26.71949589,0.3064,2.6663994172857333
2024-01-05 09:00:00+09:00,78.99202227,98.61449534,81.5934,1.2484108205627282
2024-01-05 10:00:00+09:00,277.3533458,286.8451721,269.879,1.0342228656828412
2024-01-05 11:00:00+09:00,454.78913,470.9092542,459.3097,1.0354452715261686
2024-01-05 12:00:00+09:00,535.4697423,610.2056723,560.13483,1.139570780748483
2024-01-05 13:00:00+09:00,535.2850005,552.9368825,589.76627,1.032976604955326
2024-01-05 14:00:00+09:00,505.7039586,498.5110216,561.1002,0.9857763877903722
2024-01-05 15:00:00+09:00,397.1637719,330.8477623,465.2972,0.8330260353738976
2024-01-05 16:00:00+09:00,251.9655036,219.6910105,276.9446,0.8719090802555401
2024-01-05 17:00:00+09:00,61.18777654,38.80294753,92.7462,0.6341617513202743
2024-01-05 18:00:00+09:00,5.127042781,4.952833045,0.6522,0.9660213999684978
2024-01-05 19:00:00+09:00,1.064976667,-0.522980566,0.0,-0.4910723231835838
2024-01-05 20:00:00+09:00,1.094058506,-0.142550458,0.0,-0.1302950959370357
2024-01-06 07:00:00+09:00,1.028723284,-0.437141422,0.0,-0.4249358683709933
2024-01-06 08:00:00+09:00,11.2644598,20.53266255,1.338,1.8227827090296864
2024-01-06 09:00:00+09:00,94.91682879,105.217779,84.3982,1.1085260679409177
2024-01-06 10:00:00+09:00,327.6979405,276.3769248,292.7282,0.8433892638394533
2024-01-06 11:00:00+09:00,521.3031907,533.140831,495.2916,1.0227077840903
2024-01-06 12:00:00+09:00,653.2089594,649.6348601,622.156,0.9945283982276008
2024-01-06 13:00:00+09:00,667.7740216,624.6043528,672.281,0.9353528777646
2024-01-06 14:00:00+09:00,596.0002147,526.148776,640.571,0.8827996417163035
2024-01-06 15:00:00+09:00,500.8726007,378.3471072,493.1234,0.755375931267226
2024-01-06 16:00:00+09:00,306.1963229,270.6504523,250.969,0.8839115040202202
2024-01-06 17:00:00+09:00,82.69691685,58.22154673,112.2866,0.7040352766186592
2024-01-06 18:00:00+09:00,10.52462843,8.801029734,3.973,0.8362318719882826
2024-01-06 19:00:00+09:00,1.88125431,1.556171526,0.0,0.8271989160253405
2024-01-06 20:00:00+09:00,1.967574254,0.65080607,0.0,0.3307656972421433
2024-01-07 07:00:00+09:00,0.768178622,-1.444286004,0.0,-1.880143449240638
2024-01-07 08:00:00+09:00,11.0028509,15.33847044,0.3016,1.3940451051645169
2024-01-07 09:00:00+09:00,87.09640919,95.39014056,89.4372,1.0952247222030396
2024-01-07 10:00:00+09:00,326.4388037,300.3698134,281.1632,0.920141263831007
2024-01-07 11:00:00+09:00,538.2460732,563.7866148,494.6024,1.0474514220756976
2024-01-07 12:00:00+09:00,673.600815,675.6969633,627.6126,1.0031118553501157
2024-01-07 13:00:00+09:00,709.1129599,707.6659981,687.2146,0.9979594763009212
2024-01-07 14:00:00+09:00,647.1003091,618.1918908,672.5964,0.9553262177540814
2024-01-07 15:00:00+09:00,558.7517092,450.814647,574.6284,0.806824640671721
2024-01-07 16:00:00+09:00,347.6718545,313.8581922,372.0382,0.9027425951731736
2024-01-07 17:00:00+09:00,103.7686029,72.90299423,132.92823,0.702553491061794
2024-01-07 18:00:00+09:00,13.41475514,10.34497174,6.162167,0.7711636650864728
2024-01-07 19:00:00+09:00,2.187741275,3.000447151,0.0,1.371481712799883
2024-01-07 20:00:00+09:00,2.698240671,1.750887722,0.0,0.6488997593202463
2024-01-08 07:00:00+09:00,0.991518251,-0.314217767,0.0,-0.3169056814467049
2024-01-08 08:00:00+09:00,21.32732177,23.72058403,2.2384,1.112215789952889
2024-01-08 09:00:00+09:00,127.9487195,150.6759915,90.59243,1.1776279754015049
2024-01-08 10:00:00+09:00,353.2404843,366.2745719,321.3837,1.0368986234005115
2024-01-08 11:00:00+09:00,543.7212461,604.2263479,531.1941,1.1112796349857403
2024-01-08 12:00:00+09:00,673.312086,704.3204182,651.7002,1.0460534317514092
2024-01-08 13:00:00+09:00,702.8558256,712.6256196,701.7802,1.0139001394655298
2024-01-08 14:00:00+09:00,633.0463611,614.4841591,672.4568,0.9706779737778672
2024-01-08 15:00:00+09:00,546.7564834,501.6975478,576.05117,0.917588657897934
2024-01-08 16:00:00+09:00,314.4116321,290.7837556,370.1432,0.9248505014201096
2024-01-08 17:00:00+09:00,88.61395967,55.48066243,146.5242,0.6260939318885083
2024-01-08 18:00:00+09:00,9.933425985,13.37579582,2.0826,1.3465440664880537
2024-01-08 19:00:00+09:00,1.387171381,6.317972272,0.0,4.554572245749063
2024-01-08 20:00:00+09:00,1.367866281,0.563904458,0.0,0.4122511577577223
2024-01-09 07:00:00+09:00,0.83506781,-0.667368509,0.0,-0.7991788223761134
2024-01-09 08:00:00+09:00,11.71291368,16.95024265,1.2,1.44714142980007
2024-01-09 09:00:00+09:00,101.5479824,119.6853298,66.609,1.1786086436317027
2024-01-09 10:00:00+09:00,248.5578514,270.6804062,127.302818,1.08900364512887
2024-01-09 11:00:00+09:00,377.4216042,483.8994428,149.512782,1.282119087553812
2024-01-09 12:00:00+09:00,478.0288954,507.5077698,179.7832,1.0616675575130934
2024-01-09 13:00:00+09:00,506.1272008,509.4634599,213.6552,1.0065917403663085
2024-01-09 14:00:00+09:00,424.1516336,386.6808882,302.409,0.9116571941926384
2024-01-09 15:00:00+09:00,359.8135969,367.6663832,272.0292,1.0218245957564034
2024-01-09 16:00:00+09:00,209.5236502,224.1550726,206.7206,1.06983184182804
2024-01-09 17:00:00+09:00,62.79191959,34.49754652,67.5822,0.5493946792079589
2024-01-09 18:00:00+09:00,4.158476786,7.617675677,4.203,1.831842780184754
2024-01-09 19:00:00+09:00,0.511239894,-0.470839752,0.0,-0.9209761552763328
2024-01-09 20:00:00+09:00,0.762488838,-0.447710838,0.0,-0.5871703501579651
2024-01-10 07:00:00+09:00,1.340546878,-1.526008639,0.0,-1.1383478370235702
2024-01-10 08:00:00+09:00,8.529769484,4.795433933,0.0,0.5621997103198622
2024-01-10 09:00:00+09:00,65.10792479,53.63290487,9.1162,0.8237538677970203
2024-01-10 10:00:00+09:00,156.0594066,182.3296249,42.0636,1.168334731448351
2024-01-10 11:00:00+09:00,260.5172374,307.5127187,196.0338,1.1803929819347916
2024-01-10 12:00:00+09:00,340.9615256,460.0214823,421.41,1.3491888314685556
2024-01-10 13:00:00+09:00,405.943964,485.8030786,451.5772,1.1967244784553566
2024-01-10 14:00:00+09:00,383.0223929,422.1648359,350.0588,1.102193615113828
2024-01-10 15:00:00+09:00,291.2388465,421.3937376,367.8514,1.4469008604592175
2024-01-10 16:00:00+09:00,179.5842685,224.338849,235.75133,1.2492121435458583
2024-01-10 17:00:00+09:00,61.3978029,49.25409811,95.04527,0.8022127141946963
2024-01-10 18:00:00+09:00,6.696345101,8.108402286,5.9974,1.2108698347683915
2024-01-10 19:00:00+09:00,1.951301073,-0.849544129,0.0,-0.4353731675521914
2024-01-10 20:00:00+09:00,1.960052137,-0.49636566,0.0,-0.2532410493731677
2024-01-11 07:00:00+09:00,0.95477561,-0.351476897,0.0,-0.3681251315165036
2024-01-11 08:00:00+09:00,10.65400885,13.14020188,0.2018,1.2333575149977465
2024-01-11 09:00:00+09:00,102.1723384,117.6462328,65.2072,1.1514489600837012
2024-01-11 10:00:00+09:00,279.7902088,262.200004,260.1472,0.9371307349337092
2024-01-11 11:00:00+09:00,493.5059552,442.672793,484.1456,0.8969958484505032
2024-01-11 12:00:00+09:00,615.271017,644.341417,611.2762,1.0472481218792724
2024-01-11 13:00:00+09:00,653.6148428,658.1036193,673.617,1.0068676171440212
2024-01-11 14:00:00+09:00,603.6115102,576.6471747,645.9368,0.9553283278328047
2024-01-11 15:00:00+09:00,505.3962691,521.107794,559.2362,1.031087536376117
2024-01-11 16:00:00+09:00,311.2462662,290.8047693,363.1994,0.934323720089658
2024-01-11 17:00:00+09:00,95.83260849,64.58323409,140.7144,0.6739171051233482
2024-01-11 18:00:00+09:00,8.55213425,8.773320476,7.2892,1.0258632780466468
2024-01-11 19:00:00+09:00,2.628492903,0.44713023,0.0,0.170108973659268
2024-01-11 20:00:00+09:00,1.982546047,0.220797834,0.0,0.111370847771285
2024-01-12 07:00:00+09:00,0.597053427,-0.333197044,0.0,-0.5580690587008389
2024-01-12 08:00:00+09:00,9.233595904,15.05877986,2.2312,1.6308684088586254
2024-01-12 09:00:00+09:00,100.7071553,122.8308513,81.0868,1.2196834567920718
2024-01-12 10:00:00+09:00,290.4636715,228.2201114,263.6598,0.7857096559491779
2024-01-12 11:00:00+09:00,511.0883559,427.2055325,469.9862,0.8358741254194948
2024-01-12 12:00:00+09:00,632.6533597,598.5287757,592.3629,0.9460611668668264
2024-01-12 13:00:00+09:00,667.2206512,643.8264164,645.9709,0.9649377836883116
2024-01-12 14:00:00+09:00,613.2668173,567.3295542,636.5062,0.9250941648820236
2024-01-12 15:00:00+09:00,528.4619128,534.5672302,540.513,1.0115529941744554
2024-01-12 16:00:00+09:00,336.8656205,303.5000171,354.972,0.9009527794778334
2024-01-12 17:00:00+09:00,104.766288,70.13927052,137.1808,0.6694832074226014
2024-01-12 18:00:00+09:00,13.6595862,8.761722285,6.1942,0.641433946586171
2024-01-12 19:00:00+09:00,2.154664188,0.402841899,0.0,0.1869627300827445
2024-01-12 20:00:00+09:00,2.216563692,-0.136095435,0.0,-0.061399289129924
2024-01-13 07:00:00+09:00,0.748198199,-0.37498097,0.0,-0.5011786589451548
2024-01-13 08:00:00+09:00,19.24420383,21.6831985,4.3606,1.1267391829532498
2024-01-13 09:00:00+09:00,122.6915387,167.0434389,86.4754,1.361491107454829
2024-01-13 10:00:00+09:00,348.839062,365.0534309,305.2082,1.0464809439832743
2024-01-13 11:00:00+09:00,545.1673965,580.8904804,508.5308,1.0655268164041796
2024-01-13 12:00:00+09:00,664.8708036,667.6537424,633.7765,1.004185683571803
2024-01-13 13:00:00+09:00,689.8578129,675.5331852,687.1389,0.9792353910731508
2024-01-13 14:00:00+09:00,625.5731345,574.7786859,662.0288,0.9188033408106658
2024-01-13 15:00:00+09:00,521.293627,500.687749,559.5058,0.9604716479681804
2024-01-13 16:00:00+09:00,327.76543,286.7156527,370.6486,0.8747586732987674
2024-01-13 17:00:00+09:00,103.6390417,52.48988443,147.1548,0.5064682533628637
2024-01-13 18:00:00+09:00,12.53430313,8.485537431,10.6196,0.6769851776354797
2024-01-13 19:00:00+09:00,1.95484241,-0.099092404,0.0,-0.0506907377766579
2024-01-13 20:00:00+09:00,2.032986335,-0.490636739,0.0,-0.241337942392023
2024-01-14 07:00:00+09:00,0.790209877,-0.083299125,0.0,-0.1054139253690953
2024-01-14 08:00:00+09:00,11.45685587,19.72925624,3.2682,1.722048043884487
2024-01-14 09:00:00+09:00,106.178938,141.0805162,91.0978,1.3287052861651338
2024-01-14 10:00:00+09:00,273.6651494,286.3128761,281.7588,1.0462160663414015
2024-01-14 11:00:00+09:00,476.5970816,496.141659,480.8392,1.041008596473957
2024-01-14 12:00:00+09:00,534.9577166,597.5299006,587.8942,1.1169665976550192
2024-01-14 13:00:00+09:00,548.3763684,588.0030791,639.5074,1.0722618861487758
2024-01-14 14:00:00+09:00,487.5622369,475.13217,610.5708,0.9745056816150643
2024-01-14 15:00:00+09:00,390.3564878,397.8633598,515.9201,1.019230811411148
2024-01-14 16:00:00+09:00,232.4556603,229.0011708,311.53217,0.98513914655577
2024-01-14 17:00:00+09:00,68.87154449,45.76723781,85.877333,0.664530440676342
2024-01-14 18:00:00+09:00,6.63394213,10.49003427,0.311,1.5812670753581024
2024-01-14 19:00:00+09:00,1.517066209,0.574343567,0.0,0.3785883329235764
2024-01-14 20:00:00+09:00,1.687613818,0.896738244,0.0,0.5313646015666837
2024-01-15 07:00:00+09:00,-0.24337583,-0.089192684,0.0,0.3664812730171274
2024-01-15 08:00:00+09:00,9.92052407,19.56965008,1.4518,1.9726427698693136
2024-01-15 09:00:00+09:00,94.7601776,155.7716857,94.89447,1.6438517702820346
2024-01-15 10:00:00+09:00,330.8536813,342.6899708,283.7547,1.0357749971331511
2024-01-15 11:00:00+09:00,510.3011595,589.3898763,497.257,1.1549843956409822
2024-01-15 12:00:00+09:00,636.7266953,707.4364852,625.339,1.1110520265946826
2024-01-15 13:00:00+09:00,678.3363573,725.6928343,690.9996,1.069812676985934
2024-01-15 14:00:00+09:00,618.4042447,635.5160551,669.8544,1.0276709135596267
2024-01-15 15:00:00+09:00,538.5396859,568.111616,583.9172,1.0549113294233456
2024-01-15 16:00:00+09:00,319.2303577,333.0385713,403.908,1.04325470077309
2024-01-15 17:00:00+09:00,107.610044,94.37809245,170.0376,0.8770379505652837
2024-01-15 18:00:00+09:00,13.39802486,18.9144995,12.1432,1.4117379014924445
2024-01-15 19:00:00+09:00,2.462796555,5.552399296,0.0,2.2545099329164846
2024-01-15 20:00:00+09:00,2.458479739,1.519315832,0.0,0.6179899748199633
2024-01-16 07:00:00+09:00,0.833779544,-0.866347032,0.0,-1.039060070775735
2024-01-16 08:00:00+09:00,14.50394394,18.27250585,4.3516,1.259830148654036
2024-01-16 09:00:00+09:00,125.4935719,160.5545123,88.6202,1.2793843530721911
2024-01-16 10:00:00+09:00,329.7223825,314.7160611,309.2262,0.9544880111376728
2024-01-16 11:00:00+09:00,513.9038611,567.5015996,525.008,1.104295263291611
2024-01-16 12:00:00+09:00,618.3520261,633.7341956,641.94,1.024876071963436
2024-01-16 13:00:00+09:00,638.2321266,602.9999373,658.6757,0.9447972174517608
2024-01-16 14:00:00+09:00,582.5065315,494.7259441,601.4857,0.8493054023377933
2024-01-16 15:00:00+09:00,488.5637231,396.2291692,457.614,0.8110081663163091
2024-01-16 16:00:00+09:00,249.2917478,256.4912639,290.287,1.0288798813580302
2024-01-16 17:00:00+09:00,91.20475826,56.23625975,97.3172,0.6165934850645148
2024-01-16 18:00:00+09:00,10.60524225,8.676240964,13.0994,0.8181087012887424
2024-01-16 19:00:00+09:00,1.402266451,1.043641962,0.0,0.7442536767928422
2024-01-16 20:00:00+09:00,1.475532022,1.051033342,0.0,0.7123080531830029
2024-01-17 07:00:00+09:00,-0.043580233,-0.221899312,0.0,5.091742212576055
2024-01-17 08:00:00+09:00,8.521715925,5.281413432,4.40466667,0.6197593863116247
2024-01-17 09:00:00+09:00,86.46782829,90.46318043,63.061533,1.0462062274375643
2024-01-17 10:00:00+09:00,244.3137964,218.0663873,133.2098,0.8925668157641548
2024-01-17 11:00:00+09:00,328.2977813,375.8671113,158.46582,1.1448968976020308
2024-01-17 12:00:00+09:00,375.4082205,402.1256777,211.06838,1.0711690787282586
2024-01-17 13:00:00+09:00,374.0005888,298.6183274,159.5534,0.798443468653705
2024-01-17 14:00:00+09:00,301.4948435,217.04843,99.070673,0.7199076026651845
2024-01-17 15:00:00+09:00,244.8645741,105.9340406,60.767927,0.4326229753297743
2024-01-17 16:00:00+09:00,119.310893,83.16559565,71.159133,0.6970494777035992
2024-01-17 17:00:00+09:00,48.00930504,27.15374264,15.449267,0.5655933285719563
2024-01-17 18:00:00+09:00,0.000664716,5.114715863,0.1454,7694.5881594545635
2024-01-17 19:00:00+09:00,0.785936475,-0.384224323,0.0,-0.4888745276773164
2024-01-17 20:00:00+09:00,0.85454468,-0.364356542,0.0,-0.4263750632676105
2024-01-18 07:00:00+09:00,-0.919781885,-0.691172539,0.0,0.7514526544518758
2024-01-18 08:00:00+09:00,3.272410612,3.089091996,0.0072,0.9439805581464116
2024-01-18 09:00:00+09:00,40.7192958,31.82361956,7.459467,0.7815365893434729
2024-01-18 10:00:00+09:00,43.71563727,71.70203917,23.04333,1.640192014750881
2024-01-18 11:00:00+09:00,77.20622912,142.5010821,33.458,1.845720011509869
2024-01-18 12:00:00+09:00,84.43394887,111.1534588,24.178,1.3164545812151829
2024-01-18 13:00:00+09:00,77.54158327,110.5685494,28.4216,1.4259258676083515
2024-01-18 14:00:00+09:00,72.48286208,67.99650903,29.0268,0.938104637134108
2024-01-18 15:00:00+09:00,62.38622035,50.69745607,37.8434,0.8126386850425696
2024-01-18 16:00:00+09:00,45.1020834,50.60474308,22.5106,1.1220045564458336
2024-01-18 17:00:00+09:00,35.38029798,21.8027811,6.78,0.6162407425829147
2024-01-18 18:00:00+09:00,-5.261155651,3.027065813,0.2406,-0.5753613870794031
2024-01-18 19:00:00+09:00,-2.166361146,-0.611107642,0.0,0.2820894582273864
2024-01-18 20:00:00+09:00,-1.623710648,-0.766737037,0.0,0.472212852668316
2024-01-19 07:00:00+09:00,-1.548066191,-1.625699887,0.0,1.050148822092582
2024-01-19 08:00:00+09:00,1.360737182,2.022218653,0.0154,1.4861199353924908
2024-01-19 09:00:00+09:00,55.18872091,33.85840401,10.583,0.6135022419746818
2024-01-19 10:00:00+09:00,89.57001822,130.0065326,43.3906,1.4514514475221016
2024-01-19 11:00:00+09:00,118.4847969,193.0463813,110.1546,1.629292418528001
2024-01-19 12:00:00+09:00,172.7061158,251.2162923,122.419,1.4545882821597218
2024-01-19 13:00:00+09:00,181.851084,252.2861866,163.3534,1.3873229735600587
2024-01-19 14:00:00+09:00,175.0151463,204.0982838,123.3466,1.1661749746513224
2024-01-19 15:00:00+09:00,140.5681467,102.3714366,72.0804,0.7282690922750851
2024-01-19 16:00:00+09:00,91.361325,88.86713575,46.3002,0.9726997255129564
2024-01-19 17:00:00+09:00,35.5718873,37.43963843,16.1904,1.0525063827580496
2024-01-19 18:00:00+09:00,-5.598609388,3.86499726,0.4664,-0.6903495121992604
2024-01-19 19:00:00+09:00,-1.312372272,-0.393971236,0.0,0.3001977749801163
2024-01-19 20:00:00+09:00,-1.753799526,-0.764193144,0.0,0.4357357455460961
2024-01-20 07:00:00+09:00,-1.366238982,-1.248774252,0.0,0.9140232920099772
2024-01-20 08:00:00+09:00,0.379142037,1.95353203,0.0036,5.15250708008408
2024-01-20 09:00:00+09:00,40.28964593,30.42283483,10.615733,0.7551030575661354
2024-01-20 10:00:00+09:00,56.73645893,59.09872593,39.648334,1.04163578490005
2024-01-20 11:00:00+09:00,75.19189514,147.7507639,51.19033,1.9649825772432317
2024-01-20 12:00:00+09:00,65.66023541,208.2079843,55.317,3.170990524171805
2024-01-20 13:00:00+09:00,78.44409823,189.1154245,60.7134,2.4108304992621497
2024-01-20 14:00:00+09:00,82.29182913,108.481115,56.6564,1.318248921513552
2024-01-20 15:00:00+09:00,68.07332173,58.27965649,39.1087,0.856130639858523
2024-01-20 16:00:00+09:00,54.19719945,50.5716141,23.746,0.933103824795508
2024-01-20 17:00:00+09:00,29.21048104,23.47196111,5.525167,0.8035458600581813
2024-01-20 18:00:00+09:00,-7.600070866,2.600201844,0.0923333,-0.3421286314095271
2024-01-20 19:00:00+09:00,-2.886715557,-0.023047538,0.0,0.007984000343959
2024-01-20 20:00:00+09:00,-2.303174923,-1.440284984,0.0,0.6253476319219199
2024-01-21 07:00:00+09:00,-1.173253728,-1.118661218,0.0,0.953469135705998
2024-01-21 08:00:00+09:00,2.110265844,2.288171463,0.0164,1.084304837471463
2024-01-21 09:00:00+09:00,44.76714923,52.31370688,37.407,1.1685735585088983
2024-01-21 10:00:00+09:00,70.40498911,137.6375388,137.642,1.954940133361239
2024-01-21 11:00:00+09:00,107.2971271,168.3147407,219.3686,1.5686789129324228
2024-01-21 12:00:00+09:00,141.8648638,219.3684239,225.806,1.5463196314012182
2024-01-21 13:00:00+09:00,167.1186486,241.9067274,187.116,1.4475148610075583
2024-01-21 14:00:00+09:00,173.0662732,194.6738573,179.0426,1.1248515016847314
2024-01-21 15:00:00+09:00,121.000623,88.66966722,137.35073,0.7328033940783923
2024-01-21 16:00:00+09:00,94.20714929,72.01422603,80.90067,0.7644242137963115
2024-01-21 17:00:00+09:00,43.42324074,29.59673811,24.0492,0.6815875002792342
2024-01-21 18:00:00+09:00,-1.488501799,7.917476893,0.3908,-5.319091248877959
2024-01-21 19:00:00+09:00,1.124011349,-0.466088175,0.0,-0.4146650079776018
2024-01-21 20:00:00+09:00,1.123887451,-0.503825423,0.0,-0.4482881471376087
2024-01-22 07:00:00+09:00,-1.547510254,-1.122926705,0.0,0.725634419608828
2024-01-22 08:00:00+09:00,8.687802789,14.15626798,1.1036,1.6294416809188923
2024-01-22 09:00:00+09:00,87.05323037,79.05905762,75.2794,0.9081691429942051
2024-01-22 10:00:00+09:00,273.3306364,238.6790575,268.8785,0.8732246799832205
2024-01-22 11:00:00+09:00,493.8612394,479.9446068,508.9017,0.9718207636280436
2024-01-22 12:00:00+09:00,626.1663402,641.8480677,659.169,1.0250440282289706
2024-01-22 13:00:00+09:00,659.7994011,662.5603699,725.0548,1.0041845579056254
2024-01-22 14:00:00+09:00,632.3205342,561.2689921,709.4518,0.8876336632181444
2024-01-22 15:00:00+09:00,556.307763,459.0428573,621.4348,0.825159898586567
2024-01-22 16:00:00+09:00,353.747714,306.2836138,468.6324,0.865824998094546
2024-01-22 17:00:00+09:00,118.4358651,85.23137912,199.56367,0.7196416309201257
2024-01-22 18:00:00+09:00,20.18741591,15.30883498,19.965333,0.7583355417181773
2024-01-22 19:00:00+09:00,2.220193094,2.82481034,0.0,1.272326424054718
2024-01-22 20:00:00+09:00,2.455960104,2.914446397,0.0,1.1866831192629177
2024-01-23 07:00:00+09:00,-0.949386755,-0.249572989,0.0,0.2628781028233325
2024-01-23 08:00:00+09:00,12.9518582,19.29890166,2.4728,1.490048868817912
2024-01-23 09:00:00+09:00,106.0555363,108.4313348,106.2332,1.0224014566602122
2024-01-23 10:00:00+09:00,293.8097901,290.560561,360.7444,0.9889410455012608
2024-01-23 11:00:00+09:00,496.208014,544.9678905,580.3996,1.09826499194751
2024-01-23 12:00:00+09:00,654.2396708,672.5295091,715.4803,1.0279558686461727
2024-01-23 13:00:00+09:00,700.6432617,705.6039249,757.2267,1.0070801554388231
2024-01-23 14:00:00+09:00,652.3356239,648.4065763,757.3692,0.9939769538010048
2024-01-23 15:00:00+09:00,587.6669972,565.551647,662.722,0.962367547768769
2024-01-23 16:00:00+09:00,341.9583748,347.1996901,460.6038,1.0153273488419912
2024-01-23 17:00:00+09:00,121.003461,96.21192956,192.512,0.7951171707394386
2024-01-23 18:00:00+09:00,21.6671553,18.6094298,20.26,0.8588773903328233
2024-01-23 19:00:00+09:00,2.831713821,3.282585208,0.0,1.15922208793005
2024-01-23 20:00:00+09:00,2.835757758,3.177011968,0.0,1.1203396901718006
2024-01-24 07:00:00+09:00,-0.842245691,-0.47543896,0.0,0.5644896318026993
2024-01-24 08:00:00+09:00,12.26352488,23.8960592,2.5768,1.9485473739259864
2024-01-24 09:00:00+09:00,116.9358122,122.9687,102.82753,1.0515914473632912
2024-01-24 10:00:00+09:00,308.7734889,330.4114559,352.7487,1.0700771529223083
2024-01-24 11:00:00+09:00,535.5332055,581.6236386,578.7594,1.086064566354887
2024-01-24 12:00:00+09:00,685.6120373,697.1997347,696.5866,1.016901245558105
