,timestamp,gen,capacity,forecast_da,forecast_rt
1217,2024-04-20 17:00,434.0216,73855.62,683.9718603,490.2114267
1218,2024-04-20 18:00,154.4194,73855.62,218.1316665,187.2168429
1219,2024-04-20 19:00,29.898826,73855.62,17.71509813,18.01550937
1220,2024-04-20 20:00,0.09879995,73855.62,-5.481789857,-8.879685899
1221,2024-04-20 21:00,0,73855.62,0,0
1222,2024-04-20 22:00,0,73855.62,0,0
1223,2024-04-20 23:00,0,73855.62,0,0
1224,2024-04-21 0:00,0,73855.62,0,0
1225,2024-04-21 1:00,0,73855.62,0,0
1226,2024-04-21 2:00,0,73855.62,0,0
1227,2024-04-21 3:00,0,73855.62,0,0
1228,2024-04-21 4:00,0,73855.62,0,0
1229,2024-04-21 5:00,3.90228779,73855.62,0,0
1230,2024-04-21 6:00,113.056904,73855.62,0,0
1231,2024-04-21 7:00,562.279997,73855.62,879.3833344,687.8727805
1232,2024-04-21 8:00,1299.15934,73855.62,1721.555736,1410.065387
1233,2024-04-21 9:00,2127.51866,73855.62,2798.246685,2265.109461
1234,2024-04-21 10:00,2816.58167,73855.62,3858.030736,3027.473508
1235,2024-04-21 11:00,3227.10477,73855.62,3932.859271,3407.72263
1236,2024-04-21 12:00,3266.10282,73855.62,3781.946079,3547.531752
1237,2024-04-21 13:00,2429.70467,73855.62,3448.97968,2800.290495
1238,2024-04-21 14:00,2529.46533,73855.62,3254.823482,2510.372239
1239,2024-04-21 15:00,2016.21343,73855.62,2507.50128,2232.69674
1240,2024-04-21 16:00,1417.0036,73855.62,1786.069531,1545.600017
1241,2024-04-21 17:00,837.834673,73855.62,1101.119339,904.7677588
1242,2024-04-21 18:00,360.9764,73855.62,301.7922685,349.0650003
1243,2024-04-21 19:00,44.52212453,73855.62,-35.54672269,21.47924595
1244,2024-04-21 20:00,0.09879995,73855.62,-49.55135629,-26.54933702
1245,2024-04-21 21:00,0,73855.62,0,0
1246,2024-04-21 22:00,0,73855.62,0,0
1247,2024-04-21 23:00,0,73855.62,0,0
1248,2024-04-22 0:00,0,73855.62,0,0
1249,2024-04-22 1:00,0,73855.62,0,0
1250,2024-04-22 2:00,0,73855.62,0,0
1251,2024-04-22 3:00,0,73855.62,0,0
1252,2024-04-22 4:00,0,73855.62,0,0
1253,2024-04-22 5:00,5.09036972,73855.62,0,0
1254,2024-04-22 6:00,197.382281,73855.62,0,0
1255,2024-04-22 7:00,1150.96467,73855.62,1081.337107,1139.667986
1256,2024-04-22 8:00,2410.45906,73855.62,2383.114889,2423.784527
1257,2024-04-22 9:00,3573.62427,73855.62,4075.576896,3610.203129
1258,2024-04-22 10:00,5123.59323,73855.62,5709.271563,5212.752626
1259,2024-04-22 11:00,5229.32227,73855.62,6268.530936,5631.950994
1260,2024-04-22 12:00,6360.01096,73855.62,6658.468329,6179.846562
1261,2024-04-22 13:00,7131.258,73855.62,6806.372552,6924.720824
1262,2024-04-22 14:00,7517.84557,73855.62,6697.386129,7137.500776
1263,2024-04-22 15:00,7547.09587,73855.62,5449.435288,6803.019793
1264,2024-04-22 16:00,5715.50026,73855.62,4103.609602,5240.753326
1265,2024-04-22 17:00,3179.32773,73855.62,2404.091047,2944.907029
1266,2024-04-22 18:00,963.473837,73855.62,727.4719654,852.2463646
1267,2024-04-22 19:00,84.49717725,73855.62,41.50949258,62.27856579
1268,2024-04-22 20:00,0.10968586,73855.62,3.88243831,-8.518049968
1269,2024-04-22 21:00,0,73855.62,0,0
1270,2024-04-22 22:00,0,73855.62,0,0
1271,2024-04-22 23:00,0,73855.62,0,0
1272,2024-04-23 0:00,0,73855.62,0,0
1273,2024-04-23 1:00,0,73855.62,0,0
1274,2024-04-23 2:00,0,73855.62,0,0
1275,2024-04-23 3:00,0,73855.62,0,0
1276,2024-04-23 4:00,0,73855.62,0,0
1277,2024-04-23 5:00,7.89560272,73855.62,0,0
1278,2024-04-23 6:00,507.19034,73855.62,0,0
1279,2024-04-23 7:00,2331.99966,73855.62,2020.310942,2256.719152
1280,2024-04-23 8:00,5547.276276,73855.62,4537.575231,5143.968937
1281,2024-04-23 9:00,8348.0737,73855.62,7265.746747,8087.963782
1282,2024-04-23 10:00,10962.66133,73855.62,9299.946326,10510.78326
1283,2024-04-23 11:00,12709.40334,73855.62,10302.65128,12392.9752
1284,2024-04-23 12:00,13088.50273,73855.62,10264.55857,12675.38738
1285,2024-04-23 13:00,10708.9846,73855.62,9240.174533,10785.64923
1286,2024-04-23 14:00,8586.958,73855.62,7945.179931,8694.975513
1287,2024-04-23 15:00,5448.517637,73855.62,5535.547392,5872.550729
1288,2024-04-23 16:00,2944.8685,73855.62,3142.603486,3118.234394
1289,2024-04-23 17:00,966.12027,73855.62,1607.761866,1261.715937
1290,2024-04-23 18:00,233.6885963,73855.62,386.9912468,339.6947183
1291,2024-04-23 19:00,25.0391849,73855.62,14.39720337,16.51471925
1292,2024-04-23 20:00,0.08505472,73855.62,43.50629137,-4.760880111
1293,2024-04-23 21:00,0,73855.62,0,0
1294,2024-04-23 22:00,0,73855.62,0,0
1295,2024-04-23 23:00,0,73855.62,0,0
1296,2024-04-24 0:00,0,73855.62,0,0
1297,2024-04-24 1:00,0,73855.62,0,0
1298,2024-04-24 2:00,0,73855.62,0,0
1299,2024-04-24 3:00,0,73855.62,0,0
1300,2024-04-24 4:00,0,73855.62,0,0
1301,2024-04-24 5:00,4.06613633,73855.62,0,0
1302,2024-04-24 6:00,244.3052217,73855.62,0,0
1303,2024-04-24 7:00,1298.15844,73855.62,1111.723791,1148.219967
1304,2024-04-24 8:00,2523.44419,73855.62,1666.745125,2355.377973
1305,2024-04-24 9:00,2200.666307,73855.62,2349.127495,2357.00974
1306,2024-04-24 10:00,4080.277863,73855.62,3520.316423,3614.321572
1307,2024-04-24 11:00,6186.86117,73855.62,4814.217579,5400.355037
1308,2024-04-24 12:00,8125.0473,73855.62,5921.964191,7315.343328
1309,2024-04-24 13:00,9869.1744,73855.62,7181.320568,8731.137187
1310,2024-04-24 14:00,8546.94653,73855.62,7749.654658,8868.334958
1311,2024-04-24 15:00,7164.7991,73855.62,7257.546681,7100.727137
1312,2024-04-24 16:00,5344.0216,73855.62,5457.102463,5357.34012
1313,2024-04-24 17:00,3439.14423,73855.62,3020.779646,3193.223462
1314,2024-04-24 18:00,1083.042133,73855.62,952.7683665,1011.23414
1315,2024-04-24 19:00,95.9277388,73855.62,17.76305905,83.74278663
1316,2024-04-24 20:00,0.20737185,73855.62,1.668537072,0.82008501
1317,2024-04-24 21:00,0,73855.62,0,0
1318,2024-04-24 22:00,0,73855.62,0,0
1319,2024-04-24 23:00,0,73855.62,0,0
1320,2024-04-25 0:00,0,73855.62,0,0
1321,2024-04-25 1:00,0,73855.62,0,0
1322,2024-04-25 2:00,0,73855.62,0,0
1323,2024-04-25 3:00,0,73855.62,0,0
1324,2024-04-25 4:00,0,73855.62,0,0
1325,2024-04-25 5:00,4.1555177,73855.62,0,0
1326,2024-04-25 6:00,509.229327,73855.62,0,0
1327,2024-04-25 7:00,2552.26367,73855.62,2824.28847,2638.696233
1328,2024-04-25 8:00,5643.798,73855.62,6412.771711,5820.199944
1329,2024-04-25 9:00,8572.8771,73855.62,9667.286916,8826.278793
1330,2024-04-25 10:00,10722.0132,73855.62,12095.38567,11050.35828
1331,2024-04-25 11:00,12439.0069,73855.62,13306.32485,12731.32346
1332,2024-04-25 12:00,13853.1417,73855.62,13896.13035,13976.76331
1333,2024-04-25 13:00,14042.7841,73855.62,13990.76524,14112.00918
1334,2024-04-25 14:00,12969.4239,73855.62,12947.53294,12930.26867
1335,2024-04-25 15:00,10741.3402,73855.62,10551.42997,10717.94817
1336,2024-04-25 16:00,7536.3129,73855.62,7839.354927,7765.461507
1337,2024-04-25 17:00,4012.2563,73855.62,4138.16836,4010.832898
1338,2024-04-25 18:00,1290.644067,73855.62,1285.27696,1195.271331
1339,2024-04-25 19:00,115.3758044,73855.62,88.70723565,101.8489177
1340,2024-04-25 20:00,0.1072,73855.62,37.06017272,6.824106664
1341,2024-04-25 21:00,0,73855.62,0,0
1342,2024-04-25 22:00,0,73855.62,0,0
1343,2024-04-25 23:00,0,73855.62,0,0
1344,2024-04-26 0:00,0,73855.62,0,0
1345,2024-04-26 1:00,0,73855.62,0,0
1346,2024-04-26 2:00,0,73855.62,0,0
1347,2024-04-26 3:00,0,73855.62,0,0
1348,2024-04-26 4:00,0,73855.62,0,0
1349,2024-04-26 5:00,5.81713393,73855.62,0,0
1350,2024-04-26 6:00,464.418797,73855.62,0,0
1351,2024-04-26 7:00,1982.37687,73855.62,2276.88855,2098.888942
1352,2024-04-26 8:00,4037.45613,73855.62,4911.871266,4236.643451
1353,2024-04-26 9:00,6423.25883,73855.62,7554.398861,6727.4379
1354,2024-04-26 10:00,8375.29157,73855.62,9411.819615,8857.698824
1355,2024-04-26 11:00,9087.6794,73855.62,10338.58563,10053.68492
1356,2024-04-26 12:00,10137.0706,73855.62,10468.22642,10624.38132
1357,2024-04-26 13:00,10715.74503,73855.62,9843.187618,10631.26433
1358,2024-04-26 14:00,9183.40503,73855.62,8799.836056,9514.167817
1359,2024-04-26 15:00,7129.20737,73855.62,6846.352191,7019.17006
1360,2024-04-26 16:00,5780.2373,73855.62,5025.972548,5585.553326
1361,2024-04-26 17:00,3127.85333,73855.62,2569.211952,2969.668625
1362,2024-04-26 18:00,1186.46167,73855.62,822.5822697,1033.442649
1363,2024-04-26 19:00,117.0766894,73855.62,42.61935183,106.2755951
1364,2024-04-26 20:00,0.30225714,73855.62,51.9855916,10.30507274
1365,2024-04-26 21:00,0,73855.62,0,0
1366,2024-04-26 22:00,0,73855.62,0,0
1367,2024-04-26 23:00,0,73855.62,0,0
1368,2024-04-27 0:00,0,73855.62,0,0
1369,2024-04-27 1:00,0,73855.62,0,0
1370,2024-04-27 2:00,0,73855.62,0,0
1371,2024-04-27 3:00,0,73855.62,0,0
1372,2024-04-27 4:00,0,73855.62,0,0
1373,2024-04-27 5:00,3.3165321,73855.62,0,0
1374,2024-04-27 6:00,589.38727,73855.62,0,0
1375,2024-04-27 7:00,2744.38987,73855.62,2969.517333,2903.302821
1376,2024-04-27 8:00,6426.9159,73855.62,6885.397398,6622.129799
1377,2024-04-27 9:00,10100.47107,73855.62,10476.79075,10283.91297
1378,2024-04-27 10:00,12612.1646,73855.62,13414.18153,12919.83374
1379,2024-04-27 11:00,14010.4113,73855.62,14750.19456,14338.20929
1380,2024-04-27 12:00,14563.8376,73855.62,15050.96638,14791.67042
1381,2024-04-27 13:00,14161.6405,73855.62,14702.496,14482.89098
1382,2024-04-27 14:00,12925.16905,73855.62,13399.26967,13122.77661
1383,2024-04-27 15:00,10768.65265,73855.62,10894.24838,10967.65363
1384,2024-04-27 16:00,7708.653267,73855.62,7882.973109,7955.867639
1385,2024-04-27 17:00,4092.687603,73855.62,4170.098987,4149.129856
1386,2024-04-27 18:00,1268.646133,73855.62,1248.131606,1224.533277
1387,2024-04-27 19:00,119.045677,73855.62,-31.01152515,109.018218
1388,2024-04-27 20:00,0.17642856,73855.62,-12.86202685,10.02898545
1389,2024-04-27 21:00,0,73855.62,0,0
1390,2024-04-27 22:00,0,73855.62,0,0
1391,2024-04-27 23:00,0,73855.62,0,0
1392,2024-04-28 0:00,0,73855.62,0,0
1393,2024-04-28 1:00,0,73855.62,0,0
1394,2024-04-28 2:00,0,73855.62,0,0
1395,2024-04-28 3:00,0,73855.62,0,0
1396,2024-04-28 4:00,0,73855.62,0,0
1397,2024-04-28 5:00,8.6352672,73855.62,0,0
1398,2024-04-28 6:00,774.20057,73855.62,0,0
1399,2024-04-28 7:00,3139.31823,73855.62,3190.55097,3282.331815
1400,2024-04-28 8:00,5918.94677,73855.62,7058.974167,6588.954636
1401,2024-04-28 9:00,8538.0262,73855.62,10308.40261,9584.526736
1402,2024-04-28 10:00,10817.47693,73855.62,11765.529,11271.90187
1403,2024-04-28 11:00,12820.0116,73855.62,13191.65085,13082.59026
1404,2024-04-28 12:00,13450.2942,73855.62,13403.66358,13396.80181
1405,2024-04-28 13:00,12204.4841,73855.62,12758.98773,12639.03323
1406,2024-04-28 14:00,10943.7795,73855.62,11058.30246,10955.94223
1407,2024-04-28 15:00,9435.4334,73855.62,8569.689379,9273.882215
1408,2024-04-28 16:00,6496.7876,73855.62,5840.217639,6412.777117
1409,2024-04-28 17:00,3407.9332,73855.62,3101.141182,3199.205344
1410,2024-04-28 18:00,1159.80419,73855.62,948.335902,998.5618724
1411,2024-04-28 19:00,113.3635102,73855.62,117.7254654,111.1327732
1412,2024-04-28 20:00,0.17934052,73855.62,37.86366074,16.8488845
1413,2024-04-28 21:00,0,73855.62,0,0
1414,2024-04-28 22:00,0,73855.62,0,0
1415,2024-04-28 23:00,0,73855.62,0,0
1416,2024-04-29 0:00,0,73855.62,0,0
1417,2024-04-29 1:00,0,73855.62,0,0
1418,2024-04-29 2:00,0,73855.62,0,0
1419,2024-04-29 3:00,0,73855.62,0,0
1420,2024-04-29 4:00,0,73855.62,0,0
1421,2024-04-29 5:00,4.09954492,73855.62,0,0
1422,2024-04-29 6:00,172.267714,73855.62,0,0
1423,2024-04-29 7:00,725.692133,73855.62,1582.127274,986.4202438
1424,2024-04-29 8:00,1798.759867,73855.62,2599.182864,1841.743435
1425,2024-04-29 9:00,2957.2063,73855.62,3532.454519,2998.873927
1426,2024-04-29 10:00,4084.79582,73855.62,4323.183646,3984.929329
1427,2024-04-29 11:00,4569.74788,73855.62,3828.429482,4540.841707
1428,2024-04-29 12:00,4500.8062,73855.62,3376.016261,4574.216296
1429,2024-04-29 13:00,4016.0794,73855.62,3212.981061,3998.744915
1430,2024-04-29 14:00,3628.7266,73855.62,2715.387612,3431.953795
1431,2024-04-29 15:00,3043.9082,73855.62,1834.977409,2793.500435
1432,2024-04-29 16:00,2245.8094,73855.62,1459.089513,2092.59236
1433,2024-04-29 17:00,1598.9625,73855.62,904.6240944,1341.259965
1434,2024-04-29 18:00,564.4087,73855.62,210.6910532,444.4785977
1435,2024-04-29 19:00,78.32092673,73855.62,-57.59576462,35.07710085
1436,2024-04-29 20:00,0.39065711,73855.62,-47.86236726,-18.76459265
1437,2024-04-29 21:00,0,73855.62,0,0
1438,2024-04-29 22:00,0,73855.62,0,0
1439,2024-04-29 23:00,0,73855.62,0,0
1440,2024-04-30 0:00,0,73855.62,0,0
1441,2024-04-30 1:00,0,73855.62,0,0
1442,2024-04-30 2:00,0,73855.62,0,0
1443,2024-04-30 3:00,0,73855.62,0,0
1444,2024-04-30 4:00,0,73855.62,0,0
1445,2024-04-30 5:00,6.73276158,73855.62,0,0
1446,2024-04-30 6:00,476.763834,73855.62,0,0
1447,2024-04-30 7:00,1941.88036,73855.62,1745.068658,1901.582717
1448,2024-04-30 8:00,3797.04867,73855.62,3517.34665,3623.242121
1449,2024-04-30 9:00,6126.63087,73855.62,5481.755598,6012.089261
1450,2024-04-30 10:00,8311.08646,73855.62,6815.925065,7956.787373
1451,2024-04-30 11:00,8609.56987,73855.62,7608.634544,8794.222794
1452,2024-04-30 12:00,8542.87193,73855.62,7894.546265,8634.10028
1453,2024-04-30 13:00,8357.21906,73855.62,7622.390076,8440.586613
1454,2024-04-30 14:00,8148.59177,73855.62,6881.336545,7794.998214
1455,2024-04-30 15:00,6443.8371,73855.62,5233.895816,6347.035304
1456,2024-04-30 16:00,4175.21193,73855.62,3784.462086,4216.325317
1457,2024-04-30 17:00,2024.125867,73855.62,2044.185194,2024.799185
1458,2024-04-30 18:00,645.550934,73855.62,457.3968937,648.2391978
1459,2024-04-30 19:00,72.2858708,73855.62,-174.0930684,57.88964727
1460,2024-04-30 20:00,0.28845478,73855.62,-202.3804921,-13.674779
1461,2024-04-30 21:00,0,73855.62,0,0
1462,2024-04-30 22:00,0,73855.62,0,0
1463,2024-04-30 23:00,0,73855.62,0,0
1464,2024-05-01 0:00,0,73855.62,0,0
1465,2024-05-01 1:00,0,73855.62,0,0
1466,2024-05-01 2:00,0,73855.62,0,0
1467,2024-05-01 3:00,0,73855.62,0,0
1468,2024-05-01 4:00,0,73855.62,0,0
1469,2024-05-01 5:00,7.1810891,73855.62,0,0
1470,2024-05-01 6:00,246.1171297,73855.62,0,0
1471,2024-05-01 7:00,1237.031537,73855.62,1521.326581,1345.68043
1472,2024-05-01 8:00,2730.2856,73855.62,3261.823535,2795.634204
1473,2024-05-01 9:00,5232.67596,73855.62,5087.546229,5028.539995
1474,2024-05-01 10:00,8737.20886,73855.62,6443.659528,8181.333612
1475,2024-05-01 11:00,10858.46861,73855.62,7032.605732,9994.042095
1476,2024-05-01 12:00,12888.19515,73855.62,7832.584401,11757.36188
1477,2024-05-01 13:00,12727.8712,73855.62,8312.374584,11989.76398
1478,2024-05-01 14:00,10281.38363,73855.62,8130.234565,9959.239121
1479,2024-05-01 15:00,8520.398,73855.62,7014.413656,8461.88227
1480,2024-05-01 16:00,5958.59173,73855.62,5278.310763,5651.466435
1481,2024-05-01 17:00,4140.011017,73855.62,3073.821022,3785.459379
1482,2024-05-01 18:00,1364.22145,73855.62,1056.330201,1216.042497
1483,2024-05-01 19:00,156.6386529,73855.62,6.800645443,115.6365053
1484,2024-05-01 20:00,0.5018,73855.62,-17.21363162,-4.478844779
1485,2024-05-01 21:00,0,73855.62,0,0
1486,2024-05-01 22:00,0,73855.62,0,0
1487,2024-05-01 23:00,0,73855.62,0,0
1488,2024-05-02 0:00,0,73855.62,0,0
1489,2024-05-02 1:00,0,73855.62,0,0
1490,2024-05-02 2:00,0,73855.62,0,0
1491,2024-05-02 3:00,0,73855.62,0,0
1492,2024-05-02 4:00,0,73855.62,0,0
1493,2024-05-02 5:00,14.7864279,73855.62,0,0
1494,2024-05-02 6:00,775.725467,73855.62,0,0
1495,2024-05-02 7:00,3287.819803,73855.62,3393.755767,3286.404046
1496,2024-05-02 8:00,7078.4919,73855.62,7095.944322,7098.307912
1497,2024-05-02 9:00,10327.0456,73855.62,10697.22778,10459.89488
1498,2024-05-02 10:00,12965.4582,73855.62,13241.77092,13216.24102
1499,2024-05-02 11:00,14518.4397,73855.62,14544.46449,14697.57917
1500,2024-05-02 12:00,14985.81,73855.62,15181.77525,15320.55509
1501,2024-05-02 13:00,14808.8748,73855.62,15029.01342,14926.89948
1502,2024-05-02 14:00,13533.8633,73855.62,13544.79448,13489.03711
1503,2024-05-02 15:00,11314.3889,73855.62,10803.78989,11058.70629
1504,2024-05-02 16:00,8188.3338,73855.62,7648.835676,8034.123377
1505,2024-05-02 17:00,4408.3333,73855.62,4082.857923,4296.265825
1506,2024-05-02 18:00,1324.6338,73855.62,1303.782034,1264.674839
1507,2024-05-02 19:00,177.1437148,73855.62,115.632189,134.0351054
1508,2024-05-02 20:00,0.47642856,73855.62,42.01397581,5.425291599
1509,2024-05-02 21:00,0,73855.62,0,0
1510,2024-05-02 22:00,0,73855.62,0,0
1511,2024-05-02 23:00,0,73855.62,0,0
1512,2024-05-03 0:00,0,73855.62,0,0
1513,2024-05-03 1:00,0,73855.62,0,0
1514,2024-05-03 2:00,0,73855.62,0,0
1515,2024-05-03 3:00,0,73855.62,0,0
1516,2024-05-03 4:00,0,73855.62,0,0
1517,2024-05-03 5:00,14.2599304,73855.62,0,0
1518,2024-05-03 6:00,746.8201819,73855.62,0,0
1519,2024-05-03 7:00,3379.468588,73855.62,3732.494078,3532.3091
1520,2024-05-03 8:00,7278.25043,73855.62,7734.701043,7607.956036
1521,2024-05-03 9:00,10590.50683,73855.62,11167.24769,11032.19319
1522,2024-05-03 10:00,13045.50977,73855.62,13885.44696,13548.55399
1523,2024-05-03 11:00,14414.1885,73855.62,15269.3857,14908.5851
1524,2024-05-03 12:00,14966.8862,73855.62,15598.88265,15478.78313
1525,2024-05-03 13:00,14552.353,73855.62,15152.63409,14856.05465
1526,2024-05-03 14:00,13263.6626,73855.62,13712.40085,13371.63253
1527,2024-05-03 15:00,11067.1053,73855.62,10968.88673,11019.49481
1528,2024-05-03 16:00,7955.1517,73855.62,7871.524735,8065.315272
1529,2024-05-03 17:00,4341.014267,73855.62,4305.998058,4424.972225
1530,2024-05-03 18:00,1389.515333,73855.62,1463.034549,1394.772518
1531,2024-05-03 19:00,162.0261528,73855.62,103.8448031,166.326778
1532,2024-05-03 20:00,0.875114271,73855.62,37.86100131,20.68114597
1533,2024-05-03 21:00,0,73855.62,0,0
1534,2024-05-03 22:00,0,73855.62,0,0
1535,2024-05-03 23:00,0,73855.62,0,0
1536,2024-05-04 0:00,0,73855.62,0,0
1537,2024-05-04 1:00,0,73855.62,0,0
1538,2024-05-04 2:00,0,73855.62,0,0
1539,2024-05-04 3:00,0,73855.62,0,0
1540,2024-05-04 4:00,0,73855.62,0,0
1541,2024-05-04 5:00,19.0971992,73855.62,0,0
1542,2024-05-04 6:00,815.71215,73855.62,0,0
1543,2024-05-04 7:00,3473.32357,73855.62,3468.74737,3523.356153
1544,2024-05-04 8:00,7200.96063,73855.62,7367.321763,7422.012219
1545,2024-05-04 9:00,10527.63567,73855.62,10537.4465,10662.22977
1546,2024-05-04 10:00,12906.3172,73855.62,13064.67596,13044.9606
1547,2024-05-04 11:00,14348.0633,73855.62,14619.32208,14219.66829
1548,2024-05-04 12:00,14767.9646,73855.62,15114.13487,14700.24436
1549,2024-05-04 13:00,14292.1962,73855.62,14379.21224,14087.16439
1550,2024-05-04 14:00,12617.30167,73855.62,12422.57655,12505.68486
1551,2024-05-04 15:00,10376.55823,73855.62,9578.927115,9989.245468
1552,2024-05-04 16:00,7672.0853,73855.62,6657.079574,7295.776241
1553,2024-05-04 17:00,4206.8198,73855.62,3676.455311,3894.923468
1554,2024-05-04 18:00,1482.722867,73855.62,1333.971318,1246.39647
1555,2024-05-04 19:00,176.7441718,73855.62,164.0550673,139.5733359
1556,2024-05-04 20:00,0.603685571,73855.62,64.39100376,3.890009728
1557,2024-05-04 21:00,0,73855.62,0,0
1558,2024-05-04 22:00,0,73855.62,0,0
1559,2024-05-04 23:00,0,73855.62,0,0
1560,2024-05-05 0:00,0,73855.62,0,0
1561,2024-05-05 1:00,0,73855.62,0,0
1562,2024-05-05 2:00,0,73855.62,0,0
1563,2024-05-05 3:00,0,73855.62,0,0
1564,2024-05-05 4:00,0,73855.62,0,0
1565,2024-05-05 5:00,2.55943852,73855.62,0,0
1566,2024-05-05 6:00,139.2466667,73855.62,0,0
1567,2024-05-05 7:00,537.676533,73855.62,1750.526391,964.0882651
1568,2024-05-05 8:00,850.31804,73855.62,2962.95285,1340.286141
1569,2024-05-05 9:00,1224.3752,73855.62,3755.27733,1529.843876
1570,2024-05-05 10:00,1762.551393,73855.62,4179.590261,1987.997117
1571,2024-05-05 11:00,2127.869207,73855.62,3849.102791,2225.992017
1572,2024-05-05 12:00,2282.5722,73855.62,3675.646639,2354.15992
1573,2024-05-05 13:00,1795.8651,73855.62,3129.384593,2092.222782
1574,2024-05-05 14:00,1539.7975,73855.62,2148.068716,1713.634574
1575,2024-05-05 15:00,1211.612597,73855.62,1254.60079,1306.523699
1576,2024-05-05 16:00,900.5044,73855.62,807.5829145,945.6269737
1577,2024-05-05 17:00,464.852,73855.62,631.8078149,522.4526166
1578,2024-05-05 18:00,193.6198,73855.62,284.5946326,171.7382081
1579,2024-05-05 19:00,29.271411,73855.62,96.35576203,21.76721539
1580,2024-05-05 20:00,0.09879995,73855.62,85.20098684,-11.26485985
1581,2024-05-05 21:00,0,73855.62,0,0
1582,2024-05-05 22:00,0,73855.62,0,0
1583,2024-05-05 23:00,0,73855.62,0,0
1584,2024-05-06 0:00,0,73855.62,0,0
1585,2024-05-06 1:00,0,73855.62,0,0
1586,2024-05-06 2:00,0,73855.62,0,0
1587,2024-05-06 3:00,0,73855.62,0,0
1588,2024-05-06 4:00,0,73855.62,0,0
1589,2024-05-06 5:00,2.62205823,73855.62,0,0
1590,2024-05-06 6:00,318.173663,73855.62,0,0
1591,2024-05-06 7:00,1397.377937,73855.62,1293.23877,1326.279096
1592,2024-05-06 8:00,3061.3364,73855.62,2411.558928,2724.598817
1593,2024-05-06 9:00,4659.033,73855.62,4040.242061,4578.691454
1594,2024-05-06 10:00,6140.09907,73855.62,5136.811391,5834.636023
1595,2024-05-06 11:00,6771.5848,73855.62,5725.957694,6477.05832
1596,2024-05-06 12:00,7076.99117,73855.62,5761.884931,6795.942602
1597,2024-05-06 13:00,7211.97043,73855.62,5761.608479,6747.981007
1598,2024-05-06 14:00,5892.68823,73855.62,5251.944131,6016.705215
1599,2024-05-06 15:00,4523.67021,73855.62,4655.871007,4747.933462
1600,2024-05-06 16:00,3162.6872,73855.62,3314.333545,3194.433431
1601,2024-05-06 17:00,2153.02977,73855.62,2040.542568,2137.069732
1602,2024-05-06 18:00,744.52443,73855.62,605.6209193,701.2038537
1603,2024-05-06 19:00,108.4482817,73855.62,61.33567924,86.68522319
1604,2024-05-06 20:00,0.39879995,73855.62,34.97341813,1.724678679
1605,2024-05-06 21:00,0,73855.62,0,0
1606,2024-05-06 22:00,0,73855.62,0,0
1607,2024-05-06 23:00,0,73855.62,0,0
1608,2024-05-07 0:00,0,73855.62,0,0
1609,2024-05-07 1:00,0,73855.62,0,0
1610,2024-05-07 2:00,0,73855.62,0,0
1611,2024-05-07 3:00,0,73855.62,0,0
1612,2024-05-07 4:00,0,73855.62,0,0
1613,2024-05-07 5:00,5.13229558,73855.62,0,0
1614,2024-05-07 6:00,311.1798336,73855.62,0,0
1615,2024-05-07 7:00,1264.273767,73855.62,1826.713605,1417.993223
1616,2024-05-07 8:00,1999.6226,73855.62,3333.831092,2484.599444
1617,2024-05-07 9:00,2662.3378,73855.62,4555.1006,2911.319311
1618,2024-05-07 10:00,4213.844,73855.62,4847.291501,4303.332467
1619,2024-05-07 11:00,4417.480367,73855.62,4934.160781,4551.254845
1620,2024-05-07 12:00,4287.437403,73855.62,4888.45551,4511.021652
1621,2024-05-07 13:00,3864.3568,73855.62,4515.5632,3925.668589
1622,2024-05-07 14:00,2980.7058,73855.62,3798.637375,3178.272667
1623,2024-05-07 15:00,1928.155033,73855.62,2904.499277,2189.055184
1624,2024-05-07 16:00,1533.884967,73855.62,2217.983425,1630.813445
1625,2024-05-07 17:00,882.980742,73855.62,1664.331491,926.1178851
1626,2024-05-07 18:00,366.0857508,73855.62,514.2833741,423.8972125
1627,2024-05-07 19:00,55.12351593,73855.62,29.79217891,55.59022367
1628,2024-05-07 20:00,0.20737185,73855.62,-31.65421886,-12.76149447
1629,2024-05-07 21:00,0,73855.62,0,0
1630,2024-05-07 22:00,0,73855.62,0,0
1631,2024-05-07 23:00,0,73855.62,0,0
1632,2024-05-08 0:00,0,73855.62,0,0
1633,2024-05-08 1:00,0,73855.62,0,0
1634,2024-05-08 2:00,0,73855.62,0,0
1635,2024-05-08 3:00,0,73855.62,0,0
1636,2024-05-08 4:00,0,73855.62,0,0
1637,2024-05-08 5:00,17.72983852,73855.62,0,0
1638,2024-05-08 6:00,753.641143,73855.62,0,0
1639,2024-05-08 7:00,3067.71516,73855.62,2033.802073,2647.600837
1640,2024-05-08 8:00,5811.75803,73855.62,4037.74526,5247.011035
1641,2024-05-08 9:00,8864.6246,73855.62,6629.838425,8392.648156
1642,2024-05-08 10:00,10490.38653,73855.62,8869.641177,10451.25266
1643,2024-05-08 11:00,10836.5682,73855.62,10501.39884,10679.13099
1644,2024-05-08 12:00,10573.1903,73855.62,11236.01703,11094.61887
1645,2024-05-08 13:00,10643.97357,73855.62,11604.75359,10858.83134
1646,2024-05-08 14:00,9875.071,73855.62,11169.98581,10331.71838
1647,2024-05-08 15:00,8239.7252,73855.62,9703.666973,8735.672555
1648,2024-05-08 16:00,6636.7117,73855.62,7460.373995,6742.144196
1649,2024-05-08 17:00,4453.3678,73855.62,4250.431706,4250.939218
